file,text,taxa,prob
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,M. piceolus,Mycetoporus,0.7291374206542969
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,M. peusi,Mecopisthes,0.8057234287261963
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,voles,mole voles,0.8012898564338684
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,staphylinids,Staphylinidae,0.7394217252731323
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,bumble bees,bumble bees,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,hoverflies,hover flies,0.79083251953125
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,butterflies,butterflies,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Alauda arvensis,Alauda arvensis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,natterjack toad,natterjack toad,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Epidalea calamita,Epidalea calamita,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Arrhenatherum elatius,Arrhenatherum elatius,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Herbivores,Herbivorax,0.7778589129447937
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Everard,Everardia,0.7852921485900879
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,insects,insects,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Heteroptera,Heteroptera,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Chilopoda,Chilopoda,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Opiliones,Opiliones,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Dictyoptera,Dictyoptera,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Orthoptera,Orthoptera,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pulmonata,Pulmonaria,0.7707443833351135
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Isopoda,Isopoda,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Diploda,C. diplodae,0.8259523510932922
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Dermaptera,Dermaptera,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Haplotaxida,Haplotaxida,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Predatory,predatory carp,0.8160030245780945
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Omnivore,P. omnivora,0.8394941687583923
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Bryophyte,bryophytes,0.8763522505760193
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pollen,Pollenia,0.7521255016326904
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Detritivore,Detritivora,0.8677473664283752
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Fungivorous,A. fungivora,0.760424017906189
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Myrmecophilous,Myrmecophilus,0.7992135882377625
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Tachyporus atriceps,Tachyporus atriceps,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Rove beetle,rove beetles,0.9283584356307983
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Tachyporus dispar,Tachyporus dispar,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Tachinus marginellus,Tachinus marginellus,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Amischa analis,Amischa analis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Oxypoda lentula,Oxypoda lentula,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Othius subuliformis,Othius subuliformis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Quedius boops,Quedius boops,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Quedius curtipennis,Quedius curtipennis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Quedius fuliginosus,Quedius fuliginosus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Quedius semiobscurus,Quedius semiobscurus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Quedius molochinus,Quedius molochinus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Quedius levicollis,Quedius levicollis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Philonthus carbonarius,Philonthus carbonarius,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Philonthus cognatus,Philonthus cognatus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Philonthus splendens,Philonthus splendens,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Philonthus varians,Philonthus varians,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Ocypus aenocephalus,Ocypus aeneocephalus,0.8601813912391663
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Ocypus brunnipes,Ocypus brunnipes,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Ocypus olens,Ocypus olens,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Stenus clavicornis,Stenus clavicornis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Stenus ossium,Stenus ossium,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Stenus pusillus,Stenus pusillus,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Stenus juno,Stenus juno,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Stenus latifrons,Stenus latifrons,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Stenus nigritulus,Stenus nigritulus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Xantholinus linearis,Xantholinus linearis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Xantholinus longiventris,Xantholinus longiventris,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Aleochara sparsa,Aleochara sparsa,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Cantharidae,Cantharidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Rhagonycha fulva,Rhagonycha fulva,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Soldier beetle,soldier beetles,0.9350555539131165
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Coccinellidae,Coccinellidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Rhyzobius litura,Rhyzobius litura,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Nephus redtenbacheri,Nephus redtenbacheri,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Coccinellidae     vigintiquattuorpunctata,Subcoccinella vigintiquattuorpunctata,0.8837640285491943
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Histeridae,Histeridae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Kissiter minimus,Kissister minimus,0.8422304391860962
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Water beetle,beetles,0.7461543083190918
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Carabidae,Carabidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Nebria salina,Nebria salina,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Ground beetle,ground beetles,0.9359404444694519
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Dyschirius globosa,Dyschirius globosus,0.89813232421875
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pterostichus versicolor,Pterostichus bicolor,0.7840813398361206
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Calathus fuscipes,Calathus fuscipes,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Calathus melanocephalus,Calathus melanocephalus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Badister bipustulatus,Badister unipustulatus,0.8471326231956482
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Metabletus foveatus,Metabletus foveatus,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Notiophilus aquaticus,Notiophilus aquaticus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Trechus obtusus,Trechus obtusus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pterostichus niger,Pterostichus niger,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Amara aenea,Amara aenea,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Amara communis,Amara communis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Amara lunicollis,Amara lunicollis,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Amara ovata,Amara ovata,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Amara tibialis,Amara tibialis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Harpalus tardus,Harpalus tardus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Leiodidae,Leiodidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Leiodes rugosa,Rugosa rugosa,0.7296299338340759
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Fungus beetle,minute fungus beetles,0.7881555557250977
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Leiodes rufipennis,Leiodes rufipes,0.8364861011505127
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Sciodrepoides watsoni,Sciodrepoides watsoni,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Catops fuliginosus,Catops fuliginosus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Catops morio,Catops morio,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Agathidium laevigatum,Agathidium laevigatum,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Byrrhidae,Byrrhidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Simplocaria semistriata,Simplocaria semistriata,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pill beetle,pill beetles,0.9212348461151123
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Dryopidae,Dryopidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Tenebrionidae,Tenebrionidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lagria hirta               beetle,Lagria hirta,0.7110748291015625
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Melanimon tibialis         beetle,Melanimon tibiale,0.7449724674224854
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Phylan gibbus              beetle,Phylan gibbus,0.7579615712165833
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Chrysomelidae,Chrysomelidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Chrysomela populi,Chrysomela populi,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Leaf beetle,leaf beetles,0.93013995885849
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Galerucella tenella,Galerucella tenella,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lochmaea capreae,Lochmaea capreae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Longitarsus gracilis,Longitarsus gracilis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Longitarsus luridus,Longitarsus luridus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Longitarsus jacobaea,Longitarsus jacobaeae,0.9568970799446106
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Cassida prasina,Cassida prasina,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Chaetocnema hortensis,Chaetocnema hortensis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Neocrepidodera,Neocrepidodera,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Chrysomelidae   ferruginea,Chrysomelidae,0.7030986547470093
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Curculionidae,Curculionidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Otiorrhynchus ovatus,Otiorhynchus ovatus,0.9056998491287231
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Philopedon plagiatus,Philopedon plagiatum,0.9438526630401611
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Sitona lineellus,Sitona lineellus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Hypera plantaginis,Hypera plantaginis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Apion pubescens,Catapion pubescens,0.8724138140678406
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Elateridae,Elateridae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Agrypnus murinus,Agrypnus murinus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Click beetle,click beetles,0.9311274886131287
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Agriotes obscurus,Agriotes obscurus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Hydrophilidae,Hydrophilidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Megasternum concinnum,Megasternum concinnum,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Anotylus tetracarinatus,Anotylus tetracarinatus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Ischnosoma splendidum,Ischnosoma splendidum,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Atheta brunneipennis,Atheta brunneipennis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Micropeplus,Micropeplus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Staphylinidae   staphylinoides             Rove beetle,Staphylinidae,0.7354099750518799
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Latridiidae,Latridiidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Drusilla caniculatata,Drusilla canaliculata,0.8039444088935852
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Zyras collaris,Zyras collaris,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Platydracus stercorarius,Platydracus stercorarius,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Scarabaeidae,Scarabaeidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Aphodius prodromus,Aphodius prodromus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Dung beetle,black dung beetles,0.7846606373786926
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Onthophagus similis,Onthophagus similis,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Geotrupes stercorarius,Geotrupes stercorarius,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Aphodius fimetarius,Aphodius fimetarius,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Aphodius rufipes,Aphodius rufipes,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Sericea brunnea,Serica brunnea,0.8564950227737427
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Philorhizus,Philorhizus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Carabidae       melanocephalus,M. melanocephalus melanocephalus,0.7677999138832092
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Mocyta,Mocyta,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,fungi,fungi,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pella limbata,Pella limbata,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Bisnius sordidus,Bisnius sordidus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Badura macrocera,Macrocera,0.7120751142501831
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Megalinus glabratus,Megalinus glabratus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lampyridae,Lampyridae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lampyris noctiluca,Lampyris noctiluca,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Glow worm,common glow worm,0.8260226845741272
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Clubionidae,Clubionidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Cheiracanthium virescens,Cheiracanthium virescens,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Gnaphosidae,Gnaphosidae,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Drassodes cupreus,Drassodes cupreus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Haplodrassus signifer,Haplodrassus signifer,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Zelotes electus,Zelotes electus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Zelotes latreillei,Zelotes latreillei,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Micraria pulicaria,Micaria pulicaria,0.8467409610748291
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Gnaphosid,Gnaphosidae,0.8758594393730164
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lycosidae,Lycosidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pardosa monticola,Pardosa monticola,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Wolf spider,wolf spiders,0.8674730062484741
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pardosa palustris,Pardosa palustris,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pardosa armentata,Pardosa amentata,0.8126599788665771
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pardosa pullata             Wolf spider,Pardosa pullata,0.7133893370628357
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pardosa nigriceps           Wolf spider,Pardosa nigriceps,0.7633885741233826
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,ARA   Lycosidae,Lycosidae,0.904262900352478
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Alopecosa pulverulenta,Alopecosa pulverulenta,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Trochosa ruricola,Trochosa ruricola,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Trochosa terricola          Wolf spider,Trochosa terricola,0.7261375188827515
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lycosidae        lycosid juveniles,Lycosidae,0.7972286343574524
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Thomisidae,Thomisidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Xysticus cristatus,Xysticus cristatus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Crab spider,crab spiders,0.8399146795272827
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Xysticus erraticus,Xysticus erraticus,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Xysticus kochi,Xysticus kochi,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Ozyptila atomaria,Ozyptila atomaria,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Thomisidae       thomisid juveniles,Thomisidae,0.7981595396995544
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Salticidae,Salticidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Euophys frontalis,Euophrys frontalis,0.8574002385139465
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Heliophanus flavipes,Heliophanus flavipes,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Theridiidae,Theridiidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Enoplognatha thoracica,Enoplognatha thoracica,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Dictynidae,Dictynidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Argenna subnigra,C. subnigra,0.7341362237930298
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Tetragnathidae,Tetragnathidae,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pachygnatha degeeri,Pachygnatha degeeri,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Ceratinella brevipes,Ceratinella brevipes,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Ceratinella brevis,Ceratinella brevis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Walckenaeria antica,Walckenaeria antica,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Walckenaeria atrotibialis,Walckenaeria atrotibialis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Walckenaeria monoceros,Walckenaeria monoceros,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Walckenaeria vigilax,Walckenaeria vigilax,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Dicymbium nigrum,Dicymbium nigrum,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Oedothorax fuscus,Oedothorax fuscus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Oedothorax retusus,Oedothorax retusus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pelecopsis parallela,Pelecopsis parallela,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Pocadicnemis pumila,Pocadicnemis pumila,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Trichopterna thorelli,Trichopterna,0.7516045570373535
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Cnephalocotes obscurus,Cnephalocotes obscurus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Erigone atra,Erigone atra,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Erigone dentipalpis,Erigone dentipalpis,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Tiso vagans,Tiso vagans,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Troxochrus scabriculus,Troxochrus scabriculus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Tapinocyba praecox,Tapinocyba praecox,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Gongylidiellum vivum,Gongylidiellum vivum,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Erigonella hiemalis,Erigonella hiemalis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Agyneta decora,Agyneta decora,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Centromerus prudens,Centromerus prudens,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Stemonyphantes lineatus,Stemonyphantes lineatus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Bathyphantes gracilis,Bathyphantes gracilis,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Bathyphantes parvulus,Bathyphantes parvulus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lepthyphantes tenuis,Lepthyphantes tenuis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lepthyphantes mengei,Lepthyphantes,0.8101310729980469
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lepthyphantes pallidus,Lepthyphantes,0.8092206120491028
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lepthyphantes,Lepthyphantes,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Linyphiidae       zimmermani,P. zimmermani,0.7169149518013
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Formicidae,Formicidae,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lasius fuliginosus,Lasius fuliginosus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lasius mixtus,Lasius mixtus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lasius umbratus,Lasius umbratus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Nabidae,Nabidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Nabis flavomarginatus,Nabis flavomarginatus,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Damsel bug,ant damsel bug,0.929320752620697
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lithobiidae,Lithobiidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lithobius microps,Lithobius microps,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Centipede,centipede,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Dipsocoridae      coleoptratus,Dipsocoridae,0.7094965577125549
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Nemastomatidae,Nemastomatidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Nemastoma bimaculata,Nemastoma bimaculatum,0.9152923226356506
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Harvestmen,harvestmen,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Phalangiinae,Phalangiinae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lacinius ephippiatus,Lacinius ephippiatus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Platybunus triangularis,Platybunus triangularis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lophopilio palpinalis,Lophopilio palpinalis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Oligolophus tridens,Oligolophus tridens,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Phalangium opilio,Phalangium opilio,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Opilio saxatilis,A. saxatilis saxatilis,0.8030980825424194
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Leiobunidae,Leiobunidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Leiobunum blackwalli,Leiobunum blackwalli,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Leiobunum rotundum,Leiobunum rotundum,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Formica fusca,Formica fusca,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Lasius niger,Lasius niger,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Myrmica rubra,Myrmica rubra,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Myrmica ruginodis,Myrmica ruginodis,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Myrmica sabuleti,Myrmica sabuleti,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Myrmica scabrinodis,Myrmica scabrinodis,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Ectobiinae,Ectobiinae,1
